Superficie;Nombre Piece;Prix;Code Postal
38m2;2p;442 000 Euros;PARIS 11E (75011)
38m2;2p;442 000 Euros;PARIS 16E (75016)
43m2;2p;442 000 Euros;PARIS 11E (75011)
37m2;2p;442 000 Euros;PARIS 11E (75011)
44m2;2p;442 000 Euros;PARIS 11E (75011)
53m2;3p;442 000 Euros;PARIS 14E (75014)
36m2;2p;442 000 Euros;PARIS 10E (75010)
38m2;2p;442 391 Euros;PARIS 19E (75019)
29m2;1p;443 000 Euros;PARIS 3E (75003)
37m2;2p;443 000 Euros;PARIS 11E (75011)
38m2;2p;443 000 Euros;PARIS 11E (75011)
46m2;2p;443 000 Euros;PARIS 15E (75015)
48m2;3p;445 000 Euros;PARIS 16E (75016)
55m2;3p;445 000 Euros;PARIS 18E (75018)
33m2;2p;445 000 Euros;PARIS 18E (75018)
55m2;3p;445 000 Euros;PARIS 12E (75012)
55m2;3p;445 000 Euros;PARIS 12E (75012)
45m2;2p;445 000 Euros;PARIS 9E (75009)
31m2;1p;445 000 Euros;PARIS 20E (75020)
46m2;2p;445 000 Euros;PARIS 20E (75020)
69m2;3p;445 000 Euros;PARIS 17E (75017)
44m2;2p;445 000 Euros;PARIS 9E (75009)
33m2;2p;445 000 Euros;PARIS 3E (75003)
45m2;3p;445 000 Euros;PARIS 20E (75020)
42m2;3p;445 000 Euros;PARIS 18E (75018)
48m2;3p;445 000 Euros;PARIS 16E (75016)
40m2;2p;445 000 Euros;PARIS 10E (75010)
33m2;2p;445 000 Euros;PARIS 11E (75011)
45m2;2p;445 000 Euros;PARIS 15E (75015)
48m2;2p;445 000 Euros;PARIS 9E (75009)
38m2;2p;445 000 Euros;PARIS 11E (75011)
33m2;2p;445 000 Euros;PARIS 11E (75011)
36m2;2p;445 000 Euros;PARIS 17E (75017)
48m2;2p;445 000 Euros;PARIS 20E (75020)
48m2;2p;445 000 Euros;PARIS 20E (75020)
42m2;3p;445 000 Euros;PARIS 18E (75018)
48m2;3p;445 000 Euros;PARIS 16E (75016)
40m2;2p;445 000 Euros;PARIS 10E (75010)
33m2;2p;445 000 Euros;PARIS 11E (75011)
38m2;2p;445 050 Euros;PARIS 17E (75017)
44m2;2p;446 000 Euros;PARIS 12E (75012)
31m2;1p;446 000 Euros;PARIS 13E (75013)
m2;3p;446 250 Euros;PARIS 15E (75015)
50m2;3p;446 250 Euros;PARIS 15E (75015)
45m2;2p;447 000 Euros;"PARIS 20E (75020)
Voir sur la carte"
40m2;2p;447 000 Euros;PARIS 17E (75017)
54m2;2p;447 500 Euros;PARIS 18E (75018)
39m2;2p;447 500 Euros;PARIS 15E (75015)
36m2;2p;447 600 Euros;PARIS 17E (75017)
36m2;2p;447 600 Euros;PARIS 17E (75017)
65m2;2p;448 000 Euros;PARIS 16E (75016)
39m2;2p;448 000 Euros;PARIS 18E (75018)
68m2;3p;448 000 Euros;PARIS 19E (75019)
39m2;2p;448 000 Euros;PARIS 18E (75018)
73m2;3p;448 000 Euros;PARIS 13E (75013)
33m2;2p;448 000 Euros;PARIS 17E (75017)
34m2;2p;449 000 Euros;PARIS 16E (75116)
53m2;3p;449 000 Euros;PARIS 20E (75020)
33m2;1p;449 000 Euros;PARIS 10E (75010)
43m2;3p;449 000 Euros;"PARIS 20E (75020)
Voir sur la carte"
32m2;1p;449 000 Euros;PARIS 3E (75003)
54m2;3p;449 000 Euros;PARIS 18E (75018)
53m2;2p;449 000 Euros;PARIS 18E (75018)
29m2;1p;449 000 Euros;"PARIS 8E (75008)
Voir sur la carte"
48m2;2p;449 000 Euros;PARIS 10E (75010)
46m2;2p;449 000 Euros;PARIS 15E (75015)
34m2;1p;449 000 Euros;PARIS 5E (75005)
41m2;2p;449 000 Euros;PARIS 10E (75010)
46m2;2p;449 000 Euros;PARIS 20E (75020)
32m2;2p;449 000 Euros;PARIS 3E (75003)
46m2;2p;449 000 Euros;PARIS 18E (75018)
36m2;1p;449 000 Euros;PARIS 15E (75015)
29m2;1p;449 000 Euros;"PARIS 8E (75008)
Voir sur la carte"
30m2;2p;449 000 Euros;PARIS 5E (75005)
41m2;2p;449 000 Euros;PARIS 14E (75014)
52m2;2p;449 000 Euros;PARIS 19E (75019)
43m2;3p;449 000 Euros;"PARIS 20E (75020)
Voir sur la carte"
54m2;3p;449 000 Euros;PARIS 18E (75018)
53m2;2p;449 000 Euros;PARIS 18E (75018)
38m2;2p;449 000 Euros;PARIS 17E (75017)
32m2;1p;449 000 Euros;PARIS 3E (75003)
48m2;2p;449 000 Euros;PARIS 10E (75010)
34m2;1p;449 000 Euros;PARIS 5E (75005)
41m2;2p;449 000 Euros;PARIS 10E (75010)
52m2;2p;449 000 Euros;PARIS 17E (75017)
35m2;2p;449 000 Euros;PARIS 18E (75018)
53m2;3p;449 000 Euros;PARIS 18E (75018)
42m2;3p;449 000 Euros;PARIS 20E (75020)
46m2;2p;449 000 Euros;PARIS 12E (75012)
32m2;2p;449 000 Euros;PARIS 17E (75017)
40m2;2p;449 000 Euros;PARIS 5E (75005)
32m2;2p;449 000 Euros;PARIS 8E (75008)
56m2;3p;449 000 Euros;PARIS 18E (75018)
53m2;3p;449 000 Euros;PARIS 18E (75018)
36m2;1p;449 000 Euros;PARIS 15E (75015)
32m2;2p;449 000 Euros;PARIS 3E (75003)
46m2;2p;449 000 Euros;PARIS 18E (75018)
35m2;2p;449 000 Euros;PARIS 2E (75002)
40m2;2p;449 000 Euros;PARIS 5E (75005)
55m2;3p;449 000 Euros;PARIS 18E (75018)
49m2;2p;449 000 Euros;PARIS 13E (75013)
46m2;2p;449 000 Euros;PARIS 20E (75020)
36m2;2p;449 350 Euros;PARIS 15E (75015)
47m2;3p;449 500 Euros;PARIS 19E (75019)
43m2;2p;449 500 Euros;PARIS 13E (75013)
46m2;3p;449 500 Euros;PARIS 19E (75019)
